,Turbine_ID_x,Timestamp,Gen_RPM_Max,Gen_RPM_Min,Gen_RPM_Avg,Gen_RPM_Std,Gen_Bear_Temp_Avg,Gen_Phase1_Temp_Avg,Gen_Phase2_Temp_Avg,Gen_Phase3_Temp_Avg,Hyd_Oil_Temp_Avg,Gear_Oil_Temp_Avg,Gear_Bear_Temp_Avg,Nac_Temp_Avg,Rtr_RPM_Max,Rtr_RPM_Min,Rtr_RPM_Avg,Amb_WindSpeed_Max,Amb_WindSpeed_Min,Amb_WindSpeed_Avg,Amb_WindSpeed_Std,Amb_WindDir_Relative_Avg,Amb_WindDir_Abs_Avg,Amb_Temp_Avg,Prod_LatestAvg_ActPwrGen0,Prod_LatestAvg_ActPwrGen1,Prod_LatestAvg_ActPwrGen2,Prod_LatestAvg_TotActPwr,Prod_LatestAvg_ReactPwrGen0,Prod_LatestAvg_ReactPwrGen1,Prod_LatestAvg_ReactPwrGen2,Prod_LatestAvg_TotReactPwr,HVTrafo_Phase1_Temp_Avg,HVTrafo_Phase2_Temp_Avg,HVTrafo_Phase3_Temp_Avg,Grd_InverterPhase1_Temp_Avg,Cont_Top_Temp_Avg,Cont_Hub_Temp_Avg,Cont_VCP_Temp_Avg,Gen_SlipRing_Temp_Avg,Spin_Temp_Avg,Blds_PitchAngle_Min,Blds_PitchAngle_Max,Blds_PitchAngle_Avg,Blds_PitchAngle_Std,Cont_VCP_ChokcoilTemp_Avg,Grd_RtrInvPhase1_Temp_Avg,Grd_RtrInvPhase2_Temp_Avg,Grd_RtrInvPhase3_Temp_Avg,Cont_VCP_WtrTemp_Avg,Grd_Prod_Pwr_Avg,Grd_Prod_CosPhi_Avg,Grd_Prod_Freq_Avg,Grd_Prod_VoltPhse1_Avg,Grd_Prod_VoltPhse2_Avg,Grd_Prod_VoltPhse3_Avg,Grd_Prod_CurPhse1_Avg,Grd_Prod_CurPhse2_Avg,Grd_Prod_CurPhse3_Avg,Grd_Prod_Pwr_Max,Grd_Prod_Pwr_Min,Grd_Busbar_Temp_Avg,Rtr_RPM_Std,Amb_WindSpeed_Est_Avg,Grd_Prod_Pwr_Std,Grd_Prod_ReactPwr_Avg,Grd_Prod_ReactPwr_Max,Grd_Prod_ReactPwr_Min,Grd_Prod_ReactPwr_Std,Grd_Prod_PsblePwr_Avg,Grd_Prod_PsblePwr_Max,Grd_Prod_PsblePwr_Min,Grd_Prod_PsblePwr_Std,Grd_Prod_PsbleInd_Avg,Grd_Prod_PsbleInd_Max,Grd_Prod_PsbleInd_Min,Grd_Prod_PsbleInd_Std,Grd_Prod_PsbleCap_Avg,Grd_Prod_PsbleCap_Max,Grd_Prod_PsbleCap_Min,Grd_Prod_PsbleCap_Std,Gen_Bear2_Temp_Avg,Nac_Direction_Avg,RPM_Diff,Power_Diff,Turbine_ID_y,Component,Remarks
1253,T06,2017-11-25 03:40:00+00:00,290.7,236.5,259.9,15.1,34.0,40.0,41.0,41.0,33.0,42.0,44.0,28.0,2.6,2.1,2.3,5.8,1.5,3.1,0.4,-1.0,89.2,19.0,-1559.0,0.0,0.0,-1559.0,-1934.0,0.0,0.0,-1934.0,44.0,48.0,44.0,35.0,35.0,27.0,35.0,26.0,20.0,24.0,24.0,24.0,0.0,59.0,35.0,33.0,33.0,35.0,-9.3,0.6000000000000001,50.0,398.8,397.1,394.5,10.3,14.0,13.0,-8.3,-28.0,32.0,0.1,3.1,2.8,-11.6,-10.5,-24.2,2.7,15.7,58.1,0.0,18.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,90.2,742.0,10.600000000000001,,,
1254,T06,2017-11-25 08:00:00+00:00,1371.0,254.4,642.5,436.7,31.0,36.0,37.0,37.0,33.0,41.0,45.0,28.0,12.1,2.4,5.7,4.8,1.6,3.3,0.4,0.8,116.7,18.0,-829.0,310.0,0.0,-520.0,-848.0,1717.0,0.0,869.0,42.0,46.0,42.0,38.0,33.0,27.0,34.0,24.0,20.0,-2.3,46.3,15.8,11.5,45.0,38.0,36.0,37.0,38.0,-3.1,0.7000000000000001,50.0,397.5,396.1,394.3,13.8,16.3,17.3,128.2,-23.5,28.0,3.9,3.3,15.5,5.4,630.0,-17.9,70.2,30.8,131.1,0.0,16.9,-10.5,0.0,-642.4,69.9,10.5,642.4,0.0,69.9,34.0,115.9,606.3,14.1,,,
1255,T06,2017-11-25 08:20:00+00:00,286.1,264.8,274.5,5.3,33.0,39.0,39.0,39.0,33.0,41.0,44.0,28.0,2.5,2.4,2.4,4.4,1.7000000000000002,3.0,0.3,3.3,120.9,19.0,-811.0,0.0,0.0,-811.0,-829.0,0.0,0.0,-829.0,42.0,46.0,42.0,35.0,34.0,27.0,34.0,24.0,20.0,24.0,24.0,24.0,0.0,48.0,35.0,33.0,34.0,35.0,-4.8,0.7000000000000001,50.0,398.9,397.2,395.5,4.0,7.1,7.0,-3.9,-23.3,29.0,0.0,3.0,3.0,-5.0,-3.9,-16.5,2.8,11.2,33.4,0.0,10.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,117.5,799.3,6.6,,,
1256,T06,2017-11-25 16:50:00+00:00,1265.0,76.8,1199.6,212.7,49.0,63.0,65.0,64.0,35.0,47.0,51.0,31.0,11.2,0.0,10.6,5.3,1.3,3.4,0.6000000000000001,-3.5,259.1,22.0,-721.0,3104.0,0.0,2383.0,-650.0,459.0,0.0,-191.0,48.0,51.0,48.0,39.0,41.0,35.0,41.0,32.0,27.0,-0.4,85.8,3.5,12.3,103.0,40.0,38.0,38.0,38.0,14.1,0.5,50.0,398.8,397.1,395.2,63.7,68.6,70.8,65.6,-32.8,39.0,1.9,3.4,24.5,-1.7000000000000002,222.2,-220.3,93.7,21.0,66.4,0.0,18.6,-92.9,0.0,-325.3,89.7,92.9,325.3,0.0,89.7,44.0,262.6,48.90000000000009,40.8,,,
1257,T06,2017-11-25 17:00:00+00:00,314.2,0.0,168.9,136.9,49.0,60.0,62.0,61.0,36.0,46.0,49.0,32.0,2.8,0.0,1.4,4.8,1.9,3.4,0.4,4.0,264.7,22.0,-2522.0,0.0,0.0,-2522.0,-2392.0,0.0,0.0,-2392.0,48.0,51.0,48.0,36.0,41.0,35.0,40.0,32.0,26.0,23.0,89.6,50.2,31.3,98.0,36.0,34.0,34.0,36.0,-15.1,0.7000000000000001,50.0,398.7,397.8,395.2,15.7,19.2,17.6,-12.8,-32.3,39.0,1.3,3.4,4.9,-14.3,-11.2,-27.7,4.7,35.9,65.2,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,260.7,1030.6999999999998,29.2,,,
1258,T06,2017-11-26 12:40:00+00:00,184.5,72.7,117.3,27.8,26.0,27.0,27.0,27.0,34.0,35.0,35.0,29.0,1.6,0.0,0.1,4.3,0.5,1.8,0.3,9.5,81.9,22.0,-458.0,0.0,0.0,-458.0,-498.0,0.0,0.0,-498.0,42.0,45.0,41.0,34.0,35.0,28.0,34.0,26.0,24.0,24.0,24.0,24.0,0.0,29.0,34.0,32.0,32.0,33.0,-2.8,0.7000000000000001,50.0,399.0,397.3,395.4,1.7000000000000002,4.8,4.6,-1.9,-21.4,27.0,0.4,1.8,3.0,-3.0,-2.0,-16.4,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,72.4,583.4000000000001,8.7,,,
1259,T06,2017-11-30 00:30:00+00:00,1393.6,228.9,1100.4,336.9,38.0,48.0,50.0,49.0,29.0,44.0,46.0,26.0,12.4,2.0,9.7,7.5,0.9,3.4,0.8,1.2,344.0,13.0,-532.0,4775.0,0.0,4243.0,-710.0,-1441.0,0.0,-2151.0,43.0,46.0,43.0,38.0,35.0,24.0,35.0,23.0,16.0,-2.2,24.0,3.4,7.6,88.0,39.0,37.0,37.0,37.0,25.3,0.7000000000000001,50.0,400.2,398.2,397.7,69.4,74.0,70.7,198.1,-43.7,32.0,3.0,3.7,55.1,-12.5,893.1,-469.8,136.7,46.8,201.2,0.0,48.9,-160.5,0.0,-985.6,243.9,160.5,985.6,0.0,243.9,36.0,342.8,856.5000000000001,37.3,,,
1260,T06,2017-11-30 05:00:00+00:00,1266.2,948.7,1247.8,17.8,38.0,53.0,55.0,55.0,29.0,44.0,49.0,24.0,11.2,9.2,11.1,6.4,0.4,3.6,0.7000000000000001,1.4,323.8,11.0,-274.0,7350.0,0.0,7076.0,-345.0,-10205.0,0.0,-10550.0,40.0,44.0,40.0,34.0,33.0,22.0,33.0,23.0,14.0,-0.7000000000000001,22.6,0.8,1.8,94.0,35.0,33.0,33.0,33.0,42.2,0.6000000000000001,50.0,399.7,397.5,397.3,68.0,80.3,59.6,118.7,-31.3,32.0,0.1,3.8,39.1,-63.1,0.6000000000000001,-96.0,35.1,49.1,122.1,0.0,32.1,-218.1,0.0,-597.9,175.0,218.1,597.9,0.0,175.0,36.0,322.3,1.2000000000000455,32.0,,,
1261,T06,2017-11-30 05:10:00+00:00,1380.6,215.5,420.7,335.0,38.0,51.0,53.0,53.0,29.0,44.0,47.0,25.0,12.2,1.9,3.7,6.7,0.7000000000000001,3.2,0.7000000000000001,2.7,334.6,11.0,-1407.0,569.0,0.0,-837.0,-1876.0,1589.0,0.0,-288.0,40.0,44.0,40.0,32.0,33.0,22.0,33.0,21.0,14.0,-2.2,45.5,20.3,9.5,89.0,33.0,30.0,31.0,32.0,-4.8,0.6000000000000001,50.0,399.7,397.6,397.4,23.7,26.9,26.6,152.7,-27.0,31.0,3.0,3.2,20.2,-1.9,748.9,-121.0,87.4,27.5,156.4,0.0,32.6,-19.4,0.0,-766.2,89.7,19.4,766.2,0.0,89.7,36.0,331.9,827.0999999999999,47.0,,,
1262,T06,2017-11-30 05:50:00+00:00,1373.2,257.9,817.4,470.6,35.0,41.0,42.0,42.0,29.0,43.0,45.0,24.0,12.2,2.4,7.3,6.1,1.2,3.3,0.6000000000000001,-0.4,332.1,11.0,-1122.0,613.0,0.0,-509.0,-1510.0,696.0,0.0,-814.0,39.0,42.0,38.0,31.0,32.0,21.0,30.0,20.0,14.0,-1.5,45.9,12.0,11.9,70.0,32.0,30.0,30.0,30.0,-3.1,0.5,50.0,399.4,397.7,396.9,25.5,28.6,27.3,128.3,-32.0,29.0,4.2,3.4,17.7,-5.1,628.8,-119.5,74.1,29.3,130.3,0.0,23.6,-20.8,0.0,-638.6,74.5,20.8,638.6,0.0,74.5,32.0,332.5,514.3,5.0,,,
1263,T06,2017-11-30 09:50:00+00:00,1366.9,1230.0,1257.7,21.1,26.0,35.0,36.0,37.0,27.0,42.0,46.0,21.0,12.1,10.9,11.1,8.7,1.9,5.2,0.9,3.2,320.6,9.0,0.0,35052.0,0.0,35052.0,0.0,-15050.0,0.0,-15050.0,35.0,39.0,35.0,35.0,30.0,19.0,29.0,18.0,12.0,-2.3,-0.2,-1.3,0.5,46.0,36.0,34.0,34.0,33.0,210.0,0.9,50.0,399.2,397.5,397.6,185.4,203.2,187.3,362.7,88.2,23.0,0.2,5.2,77.1,-90.2,-75.2,-104.0,7.2,210.0,366.0,82.8,77.5,-846.1,-405.5,-1000.0,181.9,846.1,1000.0,405.5,181.9,29.0,317.4,7.100000000000136,87.2,,,
1264,T06,2017-12-01 02:00:00+00:00,1300.8,1208.1,1250.2,13.0,38.0,52.0,54.0,54.0,27.0,49.0,52.0,22.0,11.5,10.7,11.1,12.9,0.5,3.8,1.2,4.1,338.1,9.0,-323.0,9152.0,0.0,8829.0,-373.0,-15368.0,0.0,-15741.0,42.0,46.0,42.0,34.0,28.0,19.0,32.0,22.0,12.0,-2.3,4.2,0.4,1.3,92.0,34.0,32.0,33.0,32.0,52.7,0.5,50.0,396.8,394.7,394.6,98.6,108.8,89.0,263.7,-45.0,31.0,0.1,3.9,57.4,-94.5,0.4,-209.0,62.6,65.2,270.9,0.0,53.3,-268.8,0.0,-1000.0,251.6,268.8,1000.0,0.0,251.6,35.0,334.0,6.2999999999999545,86.10000000000001,,,
1265,T06,2017-12-01 05:00:00+00:00,1368.6,1203.3,1252.5,22.1,38.0,52.0,54.0,54.0,27.0,52.0,56.0,22.0,12.1,10.7,11.1,9.1,1.7000000000000002,4.6,0.9,-0.5,1.4,10.0,0.0,22594.0,0.0,22594.0,0.0,-16479.0,0.0,-16479.0,39.0,43.0,39.0,35.0,28.0,19.0,32.0,23.0,11.0,-2.4,0.6000000000000001,-0.8,0.5,92.0,36.0,34.0,34.0,33.0,135.2,0.7000000000000001,50.0,399.0,396.8,396.9,138.9,159.8,135.1,394.4,23.9,31.0,0.2,4.6,74.8,-98.9,-75.9,-140.7,10.8,134.9,399.9,22.0,75.3,-608.1,-108.0,-1000.0,257.1,608.1,1000.0,108.0,257.1,35.0,2.0,7.400000000000091,28.5,,,
1266,T06,2017-12-01 05:10:00+00:00,1260.8,171.7,734.0,502.4,38.0,51.0,53.0,53.0,27.0,51.0,53.0,23.0,11.2,1.6,6.5,6.9,0.6000000000000001,3.0,0.8,-3.5,354.0,9.0,-1102.0,1433.0,0.0,332.0,-1408.0,-2286.0,0.0,-3694.0,39.0,43.0,39.0,34.0,28.0,19.0,32.0,21.0,11.0,-0.8,56.0,12.9,13.0,91.0,35.0,33.0,33.0,34.0,1.8,0.6000000000000001,50.0,399.8,397.8,397.5,29.1,32.7,30.2,84.5,-41.1,31.0,4.4,3.0,25.2,-21.7,119.9,-238.3,48.3,14.5,87.0,0.0,21.0,-44.5,0.0,-426.1,101.1,44.5,426.1,0.0,101.1,35.0,357.5,518.5,133.39999999999998,,,
1267,T06,2017-12-01 05:20:00+00:00,1348.3,214.1,620.1,453.3,38.0,49.0,50.0,50.0,28.0,49.0,50.0,23.0,11.9,1.9,5.5,7.7,0.4,3.4,0.7000000000000001,4.3,353.9,9.0,-1364.0,-131.0,0.0,-1496.0,-1776.0,512.0,0.0,-1264.0,39.0,43.0,38.0,33.0,28.0,19.0,32.0,19.0,11.0,-2.3,24.0,14.8,11.2,84.0,33.0,31.0,31.0,32.0,-9.0,0.6000000000000001,50.0,400.3,398.6,397.6,13.6,15.7,16.4,62.6,-49.9,30.0,4.0,3.4,9.3,-7.7,306.2,-23.7,28.3,39.4,119.7,0.0,25.6,-3.0,0.0,-315.8,27.3,3.0,315.8,0.0,27.3,34.0,349.6,113.89999999999998,10.8,,,
1268,T06,2017-12-01 10:30:00+00:00,263.6,183.2,223.3,19.9,22.0,27.0,27.0,28.0,26.0,43.0,41.0,20.0,2.3,1.6,2.0,5.2,0.9,2.8,0.5,1.9,319.4,10.0,-772.0,0.0,0.0,-772.0,-797.0,0.0,0.0,-797.0,33.0,36.0,32.0,29.0,28.0,19.0,26.0,15.0,12.0,24.0,24.0,24.0,0.0,26.0,29.0,29.0,29.0,22.0,-4.6,0.7000000000000001,50.0,401.3,400.2,398.9,3.8,6.8,6.7,-3.9,-23.0,21.0,0.2,2.8,2.5,-4.8,-4.0,-18.0,2.4,4.5,41.0,0.0,9.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,317.5,516.4000000000001,1.0,,,
1269,T06,2017-12-01 23:00:00+00:00,1263.1,1231.7,1248.9,6.5,39.0,50.0,52.0,52.0,26.0,49.0,52.0,20.0,11.2,10.9,11.1,11.8,0.5,3.2,0.7000000000000001,1.4,334.7,12.0,0.0,5133.0,0.0,5133.0,0.0,-4494.0,0.0,-4494.0,40.0,43.0,39.0,34.0,27.0,21.0,32.0,22.0,14.0,-0.1,0.9,0.6000000000000001,0.2,94.0,36.0,34.0,34.0,33.0,30.9,0.4,50.0,402.6,400.6,399.8,79.4,89.9,83.0,84.3,-9.7,31.0,0.1,3.7,21.3,-26.7,230.9,-291.8,108.3,31.4,86.4,0.0,20.9,-153.6,0.0,-423.4,102.2,153.6,423.4,0.0,102.2,34.0,333.3,192.30000000000018,12.0,,,
1270,T06,2017-12-01 23:10:00+00:00,1269.6,178.5,937.7,473.2,38.0,50.0,52.0,52.0,26.0,48.0,50.0,19.0,11.2,1.6,8.3,6.1,0.7000000000000001,2.7,0.7000000000000001,6.6,342.0,12.0,-1168.0,1659.0,0.0,491.0,-1123.0,-933.0,0.0,-2056.0,39.0,43.0,39.0,33.0,27.0,21.0,32.0,22.0,13.0,0.6000000000000001,45.5,8.5,11.4,93.0,34.0,32.0,32.0,32.0,2.8,0.6000000000000001,49.9,402.4,400.6,399.3,37.4,41.9,40.4,69.3,-31.3,31.0,4.2,3.1,22.4,-13.3,166.2,-215.8,58.8,12.3,70.9,0.0,16.8,-51.4,0.0,-347.3,81.4,51.4,347.3,0.0,81.4,33.0,335.3,311.20000000000005,28.099999999999998,,,
1271,T06,2017-12-01 23:20:00+00:00,264.4,145.0,193.9,33.5,38.0,48.0,49.0,49.0,26.0,48.0,48.0,21.0,2.3,0.0,1.3,5.0,0.6000000000000001,2.5,0.6000000000000001,13.8,349.2,12.0,-1415.0,0.0,0.0,-1415.0,-1668.0,0.0,0.0,-1668.0,39.0,43.0,39.0,32.0,27.0,21.0,32.0,21.0,13.0,24.0,24.0,24.0,0.0,87.0,32.0,29.0,30.0,31.0,-8.4,0.6000000000000001,50.0,401.1,399.5,397.8,9.0,12.4,11.8,-6.4,-26.8,30.0,0.9,2.5,2.5,-10.0,-7.3,-22.1,1.5,2.2,26.0,0.0,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,335.3,743.8000000000001,11.2,,,
1272,T06,2017-12-02 05:50:00+00:00,1254.5,211.7,382.7,353.8,24.0,32.0,32.0,33.0,26.0,43.0,44.0,23.0,11.1,1.9,3.4,5.7,0.7000000000000001,2.6,0.5,7.4,27.6,9.0,-551.0,0.0,0.0,-551.0,-654.0,0.0,0.0,-654.0,34.0,38.0,34.0,32.0,29.0,18.0,28.0,20.0,12.0,0.7000000000000001,44.5,21.2,8.2,36.0,32.0,30.0,30.0,31.0,-3.3,0.6000000000000001,50.0,399.2,397.3,396.3,3.2,5.7,5.4,-2.2,-22.3,22.0,3.1,2.6,3.7,-3.9,-2.5,-16.4,3.3,0.9,22.7,0.0,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,20.2,865.8,35.9,,,
1273,T06,2017-12-02 19:10:00+00:00,1449.1,1210.7,1269.3,44.3,42.0,56.0,58.0,57.0,28.0,47.0,53.0,22.0,12.8,10.7,11.2,11.3,1.2,4.9,1.3,3.6,9.0,12.0,-74.0,32573.0,0.0,32499.0,-72.0,-22798.0,0.0,-22870.0,43.0,47.0,43.0,35.0,29.0,22.0,34.0,24.0,14.0,-2.4,4.2,-0.8,1.2,93.0,36.0,34.0,34.0,33.0,193.3,0.8,50.0,396.4,394.5,394.7,206.3,220.6,201.7,561.6,-36.9,33.0,0.4,4.9,137.3,-137.0,0.1,-233.0,55.7,195.1,572.5,0.0,131.6,-702.6,0.0,-1000.0,364.0,702.6,1000.0,0.0,364.0,39.0,5.4,101.0,240.7,,,
1274,T06,2017-12-02 19:20:00+00:00,1263.5,0.0,250.6,421.6,42.0,54.0,55.0,55.0,28.0,46.0,49.0,23.0,11.2,0.0,1.8,17.4,0.4,2.4,1.1,140.2,160.3,11.0,-1440.0,0.0,0.0,-1440.0,-1843.0,0.0,0.0,-1843.0,42.0,46.0,42.0,32.0,29.0,21.0,33.0,24.0,14.0,0.0,53.2,21.8,10.2,89.0,32.0,30.0,30.0,31.0,-8.7,0.6000000000000001,50.0,397.7,396.2,395.7,10.2,13.2,12.5,-7.0,-27.6,32.0,3.9,2.4,4.3,-11.0,-8.7,-29.3,4.9,8.0,65.4,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,20.1,1018.6999999999999,202.0,,,
1275,T06,2017-12-03 02:40:00+00:00,1271.5,148.4,896.3,458.3,33.0,44.0,45.0,45.0,26.0,46.0,50.0,22.0,11.2,0.0,7.9,7.0,0.6000000000000001,3.1,0.9,-3.1,2.8,10.0,-640.0,2557.0,0.0,1917.0,-963.0,-4925.0,0.0,-5888.0,37.0,40.0,36.0,33.0,28.0,19.0,30.0,21.0,11.0,-1.1,50.7,8.8,12.7,77.0,34.0,32.0,32.0,32.0,11.4,0.6000000000000001,50.0,400.4,398.2,398.1,39.2,44.0,36.5,129.3,-50.0,29.0,4.1,3.1,34.7,-35.4,0.7000000000000001,-120.0,43.9,19.2,131.3,0.0,29.7,-85.7,0.0,-643.1,147.1,85.7,643.1,0.0,147.1,33.0,5.9,372.0,197.9,,,
1276,T06,2017-12-03 02:50:00+00:00,281.8,191.6,228.3,21.9,33.0,42.0,43.0,43.0,26.0,46.0,48.0,23.0,2.4,1.7000000000000002,2.0,6.0,0.4,2.8,0.7000000000000001,7.1,24.9,10.0,-1031.0,0.0,0.0,-1031.0,-1564.0,0.0,0.0,-1564.0,37.0,40.0,36.0,32.0,28.0,19.0,31.0,19.0,12.0,24.0,24.0,24.0,0.0,72.0,32.0,30.0,30.0,31.0,-6.1,0.5,50.0,400.6,398.7,398.2,7.1,10.6,10.3,-5.0,-24.1,28.0,0.2,2.8,2.5,-9.4,-8.1,-20.9,2.9,11.1,179.2,0.0,24.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,17.8,668.0,17.5,,,
1277,T06,2017-12-03 05:00:00+00:00,18.0,0.0,1.6,3.9,27.0,32.0,31.0,32.0,26.0,42.0,41.0,21.0,0.0,0.0,0.0,8.3,0.4,2.5,0.5,-57.7,316.9,9.0,-689.0,0.0,0.0,-689.0,-620.0,0.0,0.0,-620.0,34.0,38.0,34.0,29.0,30.0,19.0,29.0,14.0,11.0,85.9,86.0,86.0,0.0,40.0,29.0,29.0,29.0,25.0,-4.1,0.7000000000000001,50.0,396.2,394.6,393.5,2.6,6.5,5.5,-3.6,-21.9,24.0,0.0,2.5,2.6,-3.7,-3.2,-17.4,2.1,0.1,25.9,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,14.6,524.5,1.7000000000000002,,,
1278,T06,2017-12-03 09:10:00+00:00,1304.2,97.5,695.8,532.4,32.0,43.0,43.0,44.0,29.0,43.0,47.0,23.0,11.6,0.0,5.9,8.6,0.4,3.2,1.3,-14.9,359.0,10.0,-755.0,5228.0,0.0,4473.0,-867.0,-2667.0,0.0,-3534.0,36.0,39.0,35.0,35.0,31.0,19.0,30.0,19.0,12.0,-2.2,53.0,13.5,13.4,52.0,35.0,33.0,33.0,33.0,26.7,0.7000000000000001,50.0,399.5,397.3,397.6,38.6,42.4,40.0,364.8,-50.0,25.0,5.0,3.2,89.5,-21.3,0.4,-137.0,40.1,46.4,371.0,0.0,83.5,-124.1,0.0,-1000.0,315.8,124.1,1000.0,0.0,315.8,37.0,14.6,540.2,37.099999999999994,,,
1279,T06,2017-12-03 09:20:00+00:00,1212.8,179.3,630.5,410.5,33.0,43.0,43.0,44.0,29.0,42.0,46.0,23.0,10.7,1.6,5.6,6.3,0.5,2.9,0.9,0.4,349.1,10.0,-1087.0,0.0,0.0,-1087.0,-1431.0,0.0,0.0,-1431.0,36.0,39.0,35.0,33.0,31.0,19.0,30.0,18.0,12.0,-2.3,43.0,12.7,12.1,50.0,33.0,31.0,31.0,32.0,-6.5,0.6000000000000001,50.0,398.9,396.8,396.7,7.3,10.3,10.3,-3.9,-24.1,25.0,3.6,2.9,4.3,-8.6,-3.9,-24.9,5.0,19.6,184.4,0.0,36.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,348.6,65.29999999999995,33.2,,,
1280,T06,2017-12-07 23:00:00+00:00,1256.3,170.2,466.6,379.8,35.0,47.0,48.0,48.0,29.0,42.0,46.0,25.0,11.1,1.7000000000000002,4.2,5.8,0.7000000000000001,3.0,0.5,0.6000000000000001,64.7,13.0,-1476.0,0.0,0.0,-1476.0,-1888.0,0.0,0.0,-1888.0,40.0,43.0,39.0,33.0,33.0,22.0,32.0,23.0,15.0,2.3,56.9,20.8,9.3,83.0,33.0,31.0,31.0,32.0,-8.9,0.6000000000000001,50.0,398.7,397.3,394.8,10.1,13.6,12.9,-7.4,-30.8,31.0,3.4,3.0,4.2,-11.3,-9.2,-29.8,4.1,13.7,47.3,0.0,12.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,64.2,782.1999999999999,38.3,,,
1281,T06,2017-12-08 02:30:00+00:00,1254.8,1240.0,1248.6,1.8,26.0,32.0,32.0,33.0,28.0,40.0,44.0,23.0,11.1,11.0,11.1,6.1,1.4,3.3,0.6000000000000001,-2.3,57.5,12.0,0.0,5884.0,0.0,5884.0,0.0,-3504.0,0.0,-3504.0,36.0,40.0,36.0,32.0,31.0,21.0,30.0,19.0,14.0,-0.1,0.9,0.6000000000000001,0.2,38.0,33.0,31.0,31.0,29.0,35.2,0.3,50.0,399.1,396.8,395.5,117.1,127.4,125.0,54.2,9.1,25.0,0.0,3.7,12.1,-19.8,217.0,-237.8,149.2,35.2,55.8,8.4,12.2,-172.2,-41.3,-273.6,59.9,172.2,273.6,41.3,59.9,28.0,59.8,761.9999999999999,35.7,,,
1282,T06,2017-12-08 02:40:00+00:00,1261.2,175.1,982.9,431.0,27.0,35.0,36.0,36.0,28.0,41.0,45.0,23.0,11.2,1.7000000000000002,8.7,6.0,0.4,2.9,0.6000000000000001,-6.1,42.4,12.0,-487.0,248.0,0.0,-240.0,-529.0,109.0,0.0,-420.0,37.0,40.0,36.0,35.0,31.0,21.0,30.0,19.0,14.0,0.8,59.4,8.5,12.1,45.0,36.0,34.0,34.0,34.0,-1.5,0.7000000000000001,50.0,398.7,396.8,395.1,16.4,18.4,18.8,18.6,-23.3,25.0,3.8,3.2,6.8,-2.4,53.9,-51.9,12.8,10.6,60.8,0.0,15.3,-9.2,0.0,-94.4,18.1,9.2,94.4,0.0,18.1,30.0,48.5,265.69999999999993,36.7,,,
1283,T06,2017-12-08 02:50:00+00:00,298.7,252.1,277.2,11.0,27.0,35.0,36.0,36.0,28.0,41.0,43.0,23.0,2.6,2.3,2.5,5.4,1.0,3.4,0.5,0.3,39.8,12.0,-793.0,0.0,0.0,-793.0,-802.0,0.0,0.0,-802.0,36.0,40.0,36.0,33.0,31.0,21.0,30.0,18.0,14.0,24.0,24.0,24.0,0.0,44.0,34.0,31.0,32.0,33.0,-4.7,0.7000000000000001,50.0,398.0,396.6,394.0,3.9,7.1,6.8,-3.9,-23.2,25.0,0.1,3.4,2.6,-4.8,-3.9,-16.4,2.6,37.6,66.9,0.0,11.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,39.5,705.7,3.2,,,
1284,T06,2017-12-08 19:40:00+00:00,1275.1,1226.3,1249.5,8.0,44.0,59.0,61.0,61.0,30.0,47.0,51.0,26.0,11.3,10.9,11.1,7.8,1.5,4.3,1.0,-0.4,292.2,14.0,0.0,23312.0,0.0,23312.0,0.0,-13356.0,0.0,-13356.0,43.0,47.0,43.0,39.0,33.0,26.0,37.0,26.0,17.0,-2.3,1.0,-0.5,0.8,103.0,40.0,38.0,38.0,38.0,139.3,0.8,50.0,397.5,395.6,392.8,114.9,161.7,149.5,267.2,6.2,36.0,0.1,4.6,76.2,-80.1,-30.2,-99.3,10.3,138.4,270.7,5.2,76.5,-644.6,-25.5,-1000.0,334.4,644.6,1000.0,25.5,334.4,40.0,292.6,3.5,83.89999999999998,,,
